"code","dep_time","dep_place","arr_time","arr_place","aircraft","time"
"QF 8139","09:05","DXB","13:30","PRG","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8151","08:20","DXB","13:15","CPH","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8161","07:15","DXB","12:05","DUB","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8179","08:05","DXB","12:10","WAW","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 818","15:20","MEL","16:25","CBR","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"QF 82","19:15","SIN","06:10","SYD","Airbus A330-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8371","02:25","BKK","05:35","DXB","Airbus A380-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"QF 8373","20:35","BKK","00:50","DXB","Airbus A380-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"QF 8419","02:40","BKK","06:05","DXB","Airbus A380-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
"QF 862","13:45","SYD","14:10","OOL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8707","09:35","DXB","14:15","SEZ","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8719","10:25","DXB","14:25","NBO","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8805","07:05","DXB","08:45","JED","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8837","08:30","DXB","08:45","BAH","Boeing 777-200LR","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"QF 8862","08:30","DXB","09:30","MCT","Boeing 777-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QF 8901","07:25","DXB","09:30","AMM","Boeing 777-300ER","['No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"QF 957","14:10","BNE","17:00","CBR","Boeing 737-800 Winglets","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"QF 98","19:30","HKG","06:20","BNE","Airbus A330-200","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"QR 1003","05:30","DXB","05:40","DOH","Airbus A330-300","['No', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"QR 1005","07:30","DXB","07:40","DOH","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"QR 1021","06:30","DXB","06:40","DOH","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"QR 5800","15:45","HKG","07:35","AKL","Airbus A350-900","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"QR 815","01:20","HKG","04:25","DOH","Boeing 787-8","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'No']"
"QR 817","19:10","HKG","22:15","DOH","Boeing 787-8","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"QR 833","19:30","BKK","22:55","DOH","Airbus A380-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"QR 835","17:30","HAN","19:15","BKK","Boeing 777-300ER","['Yes', 'Yes', 'No', 'Yes', 'Yes', 'No', 'No']"
"QR 837","02:05","BKK","04:45","DOH","Boeing 777-300ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"QR 859","01:20","ICN","04:50","DOH","Boeing 777-300ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"QR 861","01:30","CTU","04:00","DOH","Airbus A330-200","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QR 863","02:00","ICN","05:30","DOH","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"QR 871","23:50","PVG","03:50","DOH","Boeing 777-300ER","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"QR 881","01:50","CKG","04:35","DOH","Airbus A330-200","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"QR 929","00:40","MNL","04:40","DOH","Boeing 777-300ER","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"QR 933","18:35","MNL","22:35","DOH","Boeing 777-300ER","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"QR 970","14:35","SGN","15:25","PNH","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"QR 971","19:30","SGN","22:30","DOH","Airbus A330-200","['No', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"QS 8617","09:25","AMS","10:55","PRG","Airbus A319","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"QV 931","12:40","HAN","16:05","REP","Airbus A321","['No', 'No', 'Yes', 'No', 'No', 'No', 'Yes']"
"RA 410","17:50","HKG","20:50","KTM","Airbus A320","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"RJ 181","00:55","BKK","05:40","AMM","Boeing 787","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"RJ 183","21:35","HKG","23:25","BKK","Boeing 787","['Yes', 'No', 'Yes', 'No', 'Yes', 'Yes', 'No']"
"RJ 613","07:15","DXB","08:25","AMM","Airbus A321","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"S7 4650","02:05","BKK","04:45","DOH","Boeing 777-300ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"S7 4734","19:30","SGN","22:30","DOH","Airbus A330-300","['No', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"S7 4744","01:20","ICN","04:50","DOH","Boeing 777-300ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"S7 4746","01:20","HKG","04:25","DOH","Boeing 787-8","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"S7 5550","02:45","TPE","10:30","DME","Airbus A320",""
"S7 603","11:35","DME","15:25","LCA","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"S7 893","15:00","DME","17:00","VIE","Airbus A319","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"S7 895","12:55","DME","14:40","TXL","Airbus A319","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"S7 897","13:05","DME","15:15","MUC","Airbus A320","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"S7 955","13:55","DME","17:40","TBS","Airbus A321","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"S7 991","12:40","DME","15:05","DUS","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"SA 287","23:50","HKG","07:10","JNB","Airbus A340-300","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"SA 7131","22:10","PEK","06:30","JNB","Boeing 777-300","['Yes', 'No', 'Yes', 'No', 'No', 'Yes', 'No']"
"SA 7157","08:55","DXB","16:30","CPT","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SA 7161","10:05","DXB","16:20","JNB","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SA 7165","10:25","DXB","16:45","DUR","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SA 7231","01:25","SIN","06:10","JNB","Airbus A350-900","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"SC 102","09:15","TPE","11:40","TAO","Airbus A321",""
"SC 1166","18:15","SHA","00:05","URC","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"SC 1191","13:40","PVG","16:45","HRB","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SC 319","14:15","ICN","14:45","TAO","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SC 4082","15:25","ICN","16:00","TAO","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"SC 4086","16:45","TPE","19:10","TAO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SC 4088","14:00","ICN","14:30","TAO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SC 4098","11:55","TPE","14:40","TNA","Boeing 737-800",""
"SC 4604","23:10","PVG","00:45","TAO","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"SC 4614","22:35","WNZ","01:25","HAK","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SC 4646","16:55","HGH","18:50","TAO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SC 4658","21:45","PEK","23:15","TAO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"SC 4668","20:20","SHA","21:55","TAO","Boeing 737-800","['Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"SC 4670","15:35","SHA","17:15","TAO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SC 4672","20:10","SHA","22:00","TAO","Boeing 737-800","['Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"SC 4712","12:55","CAN","17:05","TAO","Boeing 737-800","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"SC 4715","15:20","TAO","17:05","SHE","Boeing 737-800","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'No']"
"SC 4722","16:45","ICN","17:20","TAO","Boeing 737-800","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'No']"
"SC 4732","13:25","SZX","18:05","TAO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SC 4908","18:00","TNA","19:10","DLC","Canadair Regional Jet 700","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SC 4932","23:20","NKG","00:40","TAO","Boeing 737","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"SC 4950","22:10","PVG","01:15","CKG","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"SC 8712","19:00","KWE","01:05","URC","Boeing 737-800","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"SC 8746","22:20","PVG","23:55","TAO","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"SC 8756","18:35","TNA","23:20","URC","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SC 8791","12:45","YNZ","14:20","DLC","Boeing 737-800","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"SC 8811","16:00","XMN","17:50","NKG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SC 8826","20:25","TAO","01:15","URC","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SC 8854","15:35","NGB","17:10","TAO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SC 8899","23:45","CSX","03:00","HKT","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SK 1508","20:30","LHR","23:20","CPH","Airbus A320","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"SK 3401","07:30","IST","09:40","CPH","Airbus A321","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SK 3410","07:30","IST","10:20","OSL","Airbus A321 Sharklets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SK 3626","07:55","FRA","09:15","CPH","Airbus A320 Sharklets","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"SK 3692","10:00","FRA","11:55","OSL","Airbus A320 Sharklets","['No', 'No', 'No', 'No', 'Yes', 'No', 'Yes']"
"SK 3697","09:30","FRA","12:05","MAD","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SK 552","10:05","AMS","11:25","CPH","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SK 566","11:00","CDG","12:50","CPH","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'Yes']"
"SK 640","09:30","FRA","10:50","CPH","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"SK 692","19:50","FCO","22:25","CPH","Airbus A320 Sharklets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SK 696","10:30","VIE","12:10","CPH","Airbus A319","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SK 822","10:50","AMS","12:40","OSL","Boeing 737-700 Winglets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"SK 830","11:00","CDG","13:15","OSL","Boeing 737-700 Winglets","['Yes', 'No', 'No', 'No', 'No', 'Yes', 'Yes']"
"SK 8594","08:40","FRA","09:55","BLL","Airbus A320 Sharklets","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes']"
"SK 8629","01:20","BKK","07:40","CPH","Boeing 777-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SK 8634","00:55","BKK","07:25","OSL","Boeing 777-300","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SK 8637","13:00","BKK","19:20","CPH","Boeing 777-300","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SK 996","14:50","PEK","18:40","CPH","Airbus A340-300","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"SK 998","13:20","PVG","18:45","CPH","Airbus A340-300","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SN 2836","14:55","DME","17:30","BRU","Airbus A320","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"SN 2902","09:25","VIE","11:05","BRU","Airbus A319","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"SN 3182","17:50","FCO","19:55","BRU","Airbus A319","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SN 3632","08:45","CDG","09:40","BRU","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SN 4116","01:20","PEK","05:55","BRU","Airbus A330-300","['No', 'Yes', 'No', 'Yes', 'No', 'No', 'No']"
"SN 6002","07:05","VIE","08:50","BRU","Airbus A320","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"SN 6008","12:40","VIE","14:20","BRU","Embraer 195","['Yes', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"SN 7000","08:25","FRA","09:20","BRU","Canadair Regional Jet 900","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SN 7002","09:25","FRA","10:20","BRU","Airbus A320 Sharklets","['No', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'No']"
"SN 7016","07:25","FRA","08:25","BRU","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"SN 7018","11:25","FRA","12:20","BRU","Canadair Regional Jet 900","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SN 8602","00:30","BKK","07:40","BRU","Boeing 777-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 116","16:55","SIN","17:55","KUL","Airbus A330-300","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SQ 118","18:40","SIN","19:40","KUL","Airbus A350-900","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 173","12:15","SGN","15:20","SIN","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SQ 175","12:35","HAN","17:05","SIN","Boeing 777-200/200ER","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 185","19:40","SGN","22:40","SIN","Airbus A330-300","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 2062","09:30","FRA","12:05","MAD","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 2108","09:10","FRA","11:10","LIS","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 2110","09:30","FRA","11:10","OPO","Airbus A321","['Yes', 'No', 'Yes', 'No', 'No', 'No', 'Yes']"
"SQ 215","18:40","SIN","23:55","PER","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SQ 2157","09:05","VIE","10:00","MUC","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'Yes']"
"SQ 2170","10:00","FRA","11:05","DUB","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 2184","08:40","FRA","09:55","BLL","Airbus A319","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes']"
"SQ 221","20:15","SIN","06:55","SYD","Airbus A380-800","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"SQ 225","00:05","SIN","05:15","PER","Airbus A330-300","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 227","21:15","SIN","07:40","MEL","Boeing 777-300ER","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"SQ 237","23:45","SIN","10:10","MEL","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SQ 2407","10:05","FRA","11:30","ZAG","Airbus A319","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"SQ 2415","10:25","FRA","12:15","DBV","Airbus A319","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 2425","09:25","FRA","11:05","SPU","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 251","23:35","SIN","09:15","SYD","Boeing 777-200/200ER","['No', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"SQ 2604","10:05","AMS","11:25","CPH","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 2606","10:50","AMS","12:40","OSL","Boeing 737-600","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"SQ 2632","11:00","CDG","12:50","CPH","Airbus A321","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'Yes']"
"SQ 2634","11:00","CDG","13:15","OSL","Boeing 737-700 Winglets","['Yes', 'No', 'No', 'No', 'No', 'Yes', 'Yes']"
"SQ 2650","20:30","LHR","23:20","CPH","Airbus A320","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"SQ 279","23:10","SIN","07:30","ADL","Airbus A330-300","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"SQ 285","20:50","SIN","11:45","AKL","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 291","23:00","SIN","15:05","WLG","Boeing 777-200/200ER","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"SQ 297","19:45","SIN","10:30","CHC","Boeing 777-200/200ER","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"SQ 452","20:45","SIN","22:10","MLE","Airbus A330-300","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 468","22:40","SIN","23:55","CMB","Airbus A330-300","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 478","01:25","SIN","09:25","CPT","Airbus A350-900","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"SQ 5005","14:05","PNH","17:10","SIN","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SQ 5086","18:00","SIN","19:20","LGK","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 5117","14:30","KUL","15:30","SIN","Boeing 737-800","['No', 'Yes', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"SQ 5121","13:10","XMN","17:30","SIN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'Yes']"
"SQ 5226","16:30","SIN","17:50","SUB","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SQ 5238","19:00","SIN","19:20","KNO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SQ 5305","18:05","PEN","19:30","SIN","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SQ 5306","15:45","SIN","17:10","PEN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SQ 5308","19:00","SIN","20:25","PEN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 5330","16:10","SIN","17:10","KUL","Airbus A319","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"SQ 5341","21:45","KUL","22:40","SIN","Airbus A319","['No', 'No', 'No', 'No', 'No', 'Yes', 'Yes']"
"SQ 5342","20:00","SIN","20:55","KUL","Airbus A319","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 5350","13:20","SIN","14:45","PEN","Airbus A319","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 5351","13:05","CSX","17:30","SIN","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"SQ 5368","20:00","SIN","22:00","COK","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 5430","15:25","SIN","16:25","KUL","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 5464","22:10","SIN","00:10","COK","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"SQ 5492","20:05","SIN","21:45","TRV","Airbus A319","['Yes', 'No', 'Yes', 'No', 'Yes', 'Yes', 'No']"
"SQ 5605","15:35","KUL","16:35","SIN","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 5606","13:40","SIN","14:40","KUL","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 5610","21:15","SIN","22:15","KUL","Boeing 737-800","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 5616","19:15","SIN","20:25","KUL","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 5619","14:25","KUL","15:25","SIN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 5620","16:35","SIN","17:35","KUL","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 5623","13:15","KUL","14:15","SIN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 5624","15:25","SIN","16:25","KUL","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 5628","12:55","SIN","13:55","KUL","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"SQ 5803","09:25","TPE","13:50","SIN","Boeing 777-300ER",""
"SQ 5805","07:40","TPE","12:00","SIN","Boeing 777-300ER",""
"SQ 5830","22:55","TPE","04:40","GUM","Airbus A330-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 6091","02:00","SIN","06:20","ADD","Boeing 787-8","['No', 'No', 'Yes', 'Yes', 'No', 'Yes', 'No']"
"SQ 6352","15:10","BNE","20:15","AKL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 6362","14:35","BNE","21:10","CHC","Boeing 737-800 Winglets","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"SQ 6434","14:00","BNE","16:50","CBR","Boeing 737-800 Winglets","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"SQ 6804","12:00","SYD","13:35","MEL","Embraer 190","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 6805","12:00","MEL","13:25","SYD","Boeing 737-700 Winglets","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 6806","13:00","SYD","14:35","MEL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 6807","14:00","MEL","15:25","SYD","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SQ 6814","14:00","SYD","15:35","MEL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 6815","15:00","MEL","16:25","SYD","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SQ 6819","13:00","MEL","14:25","SYD","Embraer 190","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 6820","15:00","SYD","16:35","MEL","Embraer 190","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 6844","12:30","SYD","14:05","MEL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 6846","12:30","SYD","14:05","MEL","Embraer 190","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 6866","12:40","SYD","14:20","ADL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 6892","11:55","BNE","15:15","MEL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"SQ 6895","12:00","MEL","14:10","BNE","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 6897","15:00","MEL","16:10","BNE","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 6898","12:55","BNE","15:20","MEL","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SQ 6903","14:00","MEL","15:10","BNE","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 6904","13:55","BNE","16:20","MEL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"SQ 6914","12:55","BNE","15:20","MEL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"SQ 6915","13:00","MEL","14:10","BNE","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"SQ 6924","12:15","BNE","15:35","ADL","Boeing 737-800 Winglets","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"SQ 6932","12:05","MEL","13:00","ADL","Embraer 190","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 6944","14:40","MEL","15:30","ADL","Embraer 190","['Yes', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 6948","15:40","MEL","16:30","ADL","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"SQ 6950","13:35","MEL","14:30","ADL","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"SQ 6952","14:35","MEL","15:30","ADL","Boeing 737-800 Winglets","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"SQ 851","13:20","CAN","17:40","SIN","Airbus A330-300","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"SQ 857","09:05","HKG","13:00","SIN","Boeing 777-200/200ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"SQ 861","15:40","HKG","19:35","SIN","Airbus A330-300","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
